ds,total,total/State 1,total/State 1/Zone P,total/State 1/Zone Q,total/State 1/Zone R,total/State 2,total/State 2/Zone P,total/State 2/Zone Q,total/State 2/Zone R,total/State 3,total/State 3/Zone P,total/State 3/Zone Q,total/State 3/Zone R
2023-11-13,76593.03813039773,26169.854499052697,7164.86420648703,9443.267959024191,9561.722333541484,32023.041584422193,11897.850055388906,10623.939129894366,9501.252399138904,18400.142046922858,6418.020514516762,5945.85673088316,6036.264801522926
2023-11-14,77914.556609158,25622.22406737402,8284.481530499199,8788.287044545703,8549.455492329125,33419.27419806454,11503.744916030333,11027.408389441367,10888.120892592833,18873.05834371944,6311.140251627147,5816.271490253618,6745.64660183867
2023-11-15,77312.46999301662,24987.948607377883,7696.997903511715,8657.045085780308,8633.905618085872,33668.5888202355,11892.354505561487,11403.725512237526,10372.508802436489,18655.932565403225,6090.3982923369895,6276.8866602485205,6288.647612817708
2023-11-16,75496.66107774802,25061.694926810087,7912.423780598091,8869.22296630916,8280.048179902844,32671.98454471522,10259.583138943104,10786.321196516494,11626.08020925561,17762.981606222733,4885.89658420339,5954.752686228196,6922.33233579114
2023-11-17,77460.37589117017,24909.41395830371,7001.53974036982,8845.110443007638,9062.763774926258,34951.25357924215,11254.365962117747,12335.667162819134,11361.220454305245,17599.70835362434,4961.962547695309,5836.866889199555,6800.878916729473
2023-11-18,91613.32671448277,28760.180392655348,9649.623263955593,9415.98976360485,9694.567365094916,40483.56442239434,12197.25167617738,13565.340366914555,14720.972379302384,22369.581899433095,6477.356801818771,7577.562165698468,8314.662931915847
2023-11-19,87588.10788655991,30071.063160143254,9535.762547046807,10290.423349635901,10244.87726346055,36683.94426205678,12384.418218715244,12638.429113688771,11661.09692965275,20833.100464359875,6048.862648286871,7267.407829273982,7516.829986799018
2023-11-20,70708.93062808404,21885.745547175204,6461.940523959477,7779.316252283386,7644.488770932349,33674.5762216931,11135.864037925632,11432.119630216825,11106.592553550636,15148.608859215732,4504.572959895509,5236.380514202534,5407.655385117684
2023-11-21,76456.33968512887,25498.370305551685,8314.489716350678,8214.857895896192,8969.022693304822,33550.409338312085,10806.864896178828,11660.256694391917,11083.287747741328,17407.56004126509,5128.598347983866,6296.090207741483,5982.871485539743
2023-11-22,79442.54981751904,24911.157178544705,8539.59183206122,8403.970007541082,7967.59533894241,37011.656445095454,13010.963913402577,11642.478618290294,12358.213913402575,17519.736193878885,5135.849409172096,6427.696549390918,5956.19023531587
2023-11-23,73984.90060003674,24023.65394368096,8028.594382063523,7933.376798717313,8061.68276290013,31844.741946353803,10638.64675964894,9515.391786430915,11690.70340027394,18116.504710001973,5127.6739763415535,6004.881321371074,6983.949412289344
2023-11-24,77934.56704703439,25804.7183453851,8349.955818517969,9091.34202451675,8363.42050235039,33335.56545377017,11286.520440142434,10344.423987547787,11704.621026079934,18794.283247879135,5430.687879642784,6991.517763275479,6372.07760496087
2023-11-25,91937.52913032044,30273.844206228983,9507.562698606784,11017.834255339372,9748.447252282842,38555.144072765965,13058.989193503909,11970.436193570642,13525.71868569141,23108.54085132549,7411.391050570439,7419.152790462838,8277.997010292205
2023-11-26,86270.63940312056,25200.023404895102,8241.644320890548,8763.082012301296,8195.297071703266,38025.106472485975,12128.90984300053,12535.565106797403,13360.631522688032,23045.50952573949,6865.084173974454,8618.654851368487,7561.770500396552
2023-11-27,66124.36595377853,19349.784177801474,6078.648696544974,6181.659279090708,7089.476202165797,29353.317770007616,9368.70333797313,9921.29097687384,10063.323455160633,17421.26400596945,4611.7345489928,6474.853876090032,6334.675580886611
2023-11-28,76137.08425284384,22057.51352224736,7444.5365022525175,7100.946829342152,7512.030190652693,34881.15249389419,10789.530171369786,11930.358752717111,12161.263569807288,19198.41823670231,6462.846361764654,6184.751090279341,6550.820784658308
2023-11-29,78375.32836613928,23601.302591268653,8176.1141597795295,7645.059804633099,7780.128626856035,34620.19559942151,11389.092774165623,11174.896769840248,12056.206055415621,20153.830175449122,6409.236320123381,6705.986196180568,7038.6076591451665
2023-11-30,72992.84484469605,22461.941955490485,8070.945621688427,7166.349205650103,7224.647128151963,31994.795212593915,10441.085600453933,10463.855456998532,11089.854155141431,18536.107676611664,6295.760801159768,6199.135019866601,6041.2118555852885
2023-12-01,77947.98043956062,23561.110004807004,7893.176645476089,7642.90353510015,8025.029824230767,33714.44322877271,10319.167596688418,11606.262332270868,11789.013299813418,20672.42720598092,6897.309182521155,7092.394985467426,6682.72303799234
2023-12-02,87350.7105529361,26892.173866619898,9280.760111693975,8789.244032963808,8822.169721962122,39744.90443133815,13605.47713790613,11768.338827400881,14371.08846603113,20713.632254978053,6544.513452901105,7111.466602163749,7057.652199913196
2023-12-03,88881.43932401395,26524.30365714755,9348.421081338469,8624.54242227383,8551.340153535257,38207.09200727134,12577.076198299546,13224.141759109736,12405.874049862048,24150.043659595056,7998.962992503794,8373.095107253377,7777.985559837881
2023-12-04,70601.75267754507,19611.74034330651,6197.155904929629,7338.412423362932,6076.1720150139545,34564.58749249826,12338.362684080621,12787.375796212014,9438.849012205623,16425.42484174031,5444.431248912002,5796.214365801192,5184.779227027114
2023-12-05,76572.80067879894,24989.858415664094,8518.17293678692,8143.519668941613,8328.16580993557,33173.40459156098,11287.601335885369,11683.32691979023,10202.476335885367,18409.53767157388,6054.621335028152,6169.149286147654,6185.767050398067
2023-12-06,78502.34346742435,24957.6571626491,8588.21616680151,8286.13957569914,8083.301420148457,34155.9554356889,11617.243238717609,11470.42110669118,11068.29109028011,19388.730869086347,7165.675660195435,5885.352067625787,6337.703141265121
2023-12-07,77523.04942820678,23935.926687148632,8144.7982987070645,7879.863910767572,7911.264477673999,33353.66740231012,12891.23525341132,10798.534786112483,9663.897362786314,20233.45533874802,6810.5809980253025,6473.431334955477,6949.443005767237
2023-12-08,80246.99188653371,23674.627839738678,8279.635156540067,7989.472248760174,7405.520434438445,34622.975951151166,12236.840991969397,10599.310568774865,11786.824390406897,21949.388095643873,7336.227585460093,7412.307223714563,7200.85328646921
2023-12-09,91651.78640619773,27678.483094808616,9657.429717743615,9276.643217973422,8744.410159091589,39990.85737019095,13684.18853958205,12252.64142383933,14054.027406769554,23982.44594119817,7646.567243684586,7991.784809302769,8344.093888210811
2023-12-10,85459.42403175587,28533.830828290815,9467.998069640767,9510.456495576662,9555.376263073396,36153.1541283709,11461.980577484775,11768.257426526332,12922.916124359777,20772.439075094175,7015.320359438758,6972.855318117151,6784.26339753826
2023-12-11,69134.1872331209,21238.807923092594,7124.647421911482,7398.760521449545,6715.399979731574,30752.914139572895,10096.988810132005,10306.324214621376,10349.601114819503,17142.46517045541,5047.148300522047,6192.681270082736,5902.635599850622
2023-12-12,77934.18787714416,23396.59421022955,8213.328264188762,8367.384451633472,6815.8814944073265,35587.46037056859,12267.245557304384,11007.386248147304,12312.828565116883,18950.13329634602,5853.4810913082365,6769.594304235109,6327.057900802673
2023-12-13,75762.81719619581,23122.82062646327,8086.968622653356,8086.016489123174,6949.835514686752,34723.80541256751,11024.546468805822,12019.168529643355,11680.090414118325,17916.191157165053,6322.803006126683,5990.19174395064,5603.196407087728
2023-12-14,75526.51847021548,22741.290977421057,7629.3897711134105,7638.684825905151,7473.216380402498,34615.51864832272,11844.471564638843,10700.947589357518,12070.099494326345,18169.70884447173,5548.434002664252,6287.002376028771,6334.272465778705
2023-12-15,78959.33268671595,24523.44591185373,8362.418667055277,8151.9401570617765,8009.08708773669,34274.92790653274,12002.054762432483,11376.600608230272,10896.272535869979,20160.95886832948,6036.006060761935,7440.3642641224,6684.588543445136
2023-12-16,85392.2259149031,29397.28803242261,9676.610076111761,10252.489163326618,9468.188792984232,33471.911968702065,11434.20540079435,10572.578315550854,11465.12825235685,22523.025913778434,7400.032284637555,7857.198798615623,7265.79483052525
2023-12-17,84009.62349962814,29551.464697426683,9987.195982632647,9439.49733144289,10124.771383351148,34540.938885371106,12116.08045706034,10015.427385312914,12409.43104299784,19917.21991683036,6196.594862281143,6956.946050207396,6763.679004341817
2023-12-18,67226.88568908209,21571.040385020828,7339.725293084531,6828.085447014909,7403.2296449213945,29681.223209560856,10962.11073354346,9544.048617473918,9175.06385854346,15974.62209450043,5148.117098267839,5839.515408903099,4986.989587329492
2023-12-19,73890.7127415911,24803.923490462923,8335.093260133466,8268.078919874695,8200.751310454772,30379.434173096928,11178.56366289877,9393.704308236878,9807.166201961272,18707.355078031233,5899.99989489613,6228.622914717503,6578.732268417592
2023-12-20,78640.17069348079,27020.149849650035,8889.501722494148,9017.168159505582,9113.479967650312,32048.823673078095,11395.377021461885,9694.339161404303,10959.107490211885,19571.19717075266,6178.381989593891,6344.06619034115,7048.7489908176185
2023-12-21,75759.41199959042,24827.677333371834,8658.541526412711,8076.625853500634,8092.509953458492,31695.27270553005,11399.491790504238,9921.446351084067,10374.334563941737,19236.461960688546,5664.135895546874,6741.157271147605,6831.168793994059
2023-12-22,78746.65405113375,26780.33581212214,9281.833378931567,8621.3891415537,8877.113291636882,32691.671558091744,11530.203237403008,11207.249458285722,9954.21886240301,19274.64668091988,6149.752396403528,6656.876485297107,6468.017799219238
2023-12-23,84140.73650632707,28691.647507991434,9002.787372400211,9655.927637122699,10032.932498468534,33685.378265444306,12132.59593983535,9816.816268586083,11735.96605702285,21763.71073289134,6594.985452690044,7860.186313674008,7308.538966527281
2023-12-24,86893.32280495478,27989.16664189033,9696.838678154856,9285.099343075035,9007.228620660444,36178.631380136874,12457.335443389373,11494.02592304562,12227.270013701875,22725.524782927576,6934.952429965301,7889.033406146257,7901.538946816013
2023-12-25,66070.01401156903,21904.190030275535,6906.776426905405,7169.0500905607105,7828.363512809424,29707.127276578016,11091.39885215842,9967.912580073662,8647.81584434592,14458.696704715498,4333.386917047237,5361.63154900484,4763.6782386634195
2023-12-26,69879.49546178199,24789.332807933395,7936.048683409603,8279.414313604182,8573.869810919623,27111.294197617422,10291.216813482437,9174.158422215043,7645.918961919933,17978.86845623116,5608.431327407693,6478.372479148852,5892.064649674616
2023-12-27,74926.3445174616,24402.548139101313,7617.485273124545,8649.986022201147,8135.076843775629,31249.935059366053,11561.52345749162,9796.102988132803,9892.308613741621,19273.861318994248,5790.556745611098,7004.140399809538,6479.164173573605
2023-12-28,76617.76788453716,25125.839753534703,8616.278104115601,8191.847857675836,8317.713791743276,32094.6703064871,11884.366291643937,10751.91135601172,9458.392658831437,19397.25782451535,5741.677109431443,6686.1663611843205,6969.414353899585
2023-12-29,79688.87792634615,25996.649745763338,7686.732093515479,9216.047560131427,9093.870092116436,34440.135037307955,12225.5909316214,12032.169970940142,10182.374134746402,19252.093143274866,5989.726623220674,6509.23413331444,6753.132386739745
2023-12-30,87562.10850741173,27462.729718122624,9688.685211965601,8630.964395605342,9143.080110551691,40008.18728982828,14281.27458184124,13361.092227708294,12365.820480278739,20091.191499460834,5829.579472361571,7244.547223591959,7017.064803507301
2023-12-31,80610.6184969649,23419.454415377702,6494.642419688615,8576.977872129879,8347.834123559216,36990.92449285894,13048.589388709817,12152.001574814285,11790.333529334815,20200.23958872827,6142.405842119835,7143.929381066838,6913.904365541592
